cancer_code,subtype,symbol,role,agent,agent_class,phase,treatment_path_tier,line_of_therapy,eligibility_note,indication,rationale,source
NET_PANCREAS,,SSTR2,target,octreotide long-acting,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,advanced panNET,Somatostatin analog — first-line antiproliferative,PMID:19704057
NET_PANCREAS,,SSTR2,target,lanreotide,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced panNET,Somatostatin analog — CLARINET trial; PFS benefit,PMID:25014687
NET_PANCREAS,,SSTR2,target,[177Lu]Lu-DOTA-TATE,radioligand,approved,approved_later_line,later_line_approved,confirm imaging/eligibility and prior-line requirements,SSTR2+ advanced GEP-NET,NETTER-1 — first approved radioligand therapy,PMID:28076709
NET_PANCREAS,,MTOR,target,everolimus,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced panNET,mTOR inhibitor — RADIANT-3; PFS benefit,PMID:21306238
NET_PANCREAS,,VEGFA,target,sunitinib,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced panNET,VEGFR/PDGFR TKI — approved 2011; PFS benefit,PMID:21306237
NET_MIDGUT,,CHGA,biomarker,,,,,,,,Chromogranin A — serum marker in midgut carcinoid,PMID:22584714
NET_MIDGUT,,SYP,biomarker,,,,,,,,Synaptophysin — NE lineage IHC,PMID:22584714
NET_MIDGUT,,SSTR2,biomarker,,,,,,,,Somatostatin receptor 2 — defining for octreoscan / 177Lu-DOTATATE eligibility,PMID:28076709
NET_MIDGUT,,TPH1,biomarker,,,,,,,,Tryptophan hydroxylase — serotonin synthesis enzyme; carcinoid-specific,
NET_MIDGUT,,SSTR2,target,octreotide long-acting,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,midgut carcinoid (carcinoid syndrome + antiproliferative),First-line for functional and nonfunctional midgut NETs,PMID:19704057
NET_MIDGUT,,SSTR2,target,[177Lu]Lu-DOTA-TATE,radioligand,approved,approved_later_line,later_line_approved,confirm imaging/eligibility and prior-line requirements,SSTR2+ advanced midgut NET,NETTER-1 — approved for progressive midgut NETs,PMID:28076709
NET_MIDGUT,,TPH1,target,telotristat ethyl,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,carcinoid syndrome diarrhea,Oral inhibitor of TPH — approved 2017 for carcinoid-syndrome diarrhea,PMID:31286272
NET_LUNG,,CHGA,biomarker,,,,,,,,Chromogranin A — serum + IHC; lung carcinoid diagnostic,PMID:25956813
NET_LUNG,,SYP,biomarker,,,,,,,,Synaptophysin — NE lineage,PMID:25956813
NET_LUNG,,SSTR2,biomarker,,,,,,,,Somatostatin receptor 2 — octreotide-scan positivity,PMID:25911185
NET_LUNG,,MEN1,biomarker,,,,,,,,MEN1 loss — subset of atypical lung carcinoid,PMID:31300474
NET_LUNG,,SSTR2,target,octreotide long-acting,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced well-differentiated lung NET,Antiproliferative + symptom control,PMID:25911185
NET_LUNG,,MTOR,target,everolimus,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced well-differentiated lung NET,RADIANT-4 — approved 2016 for non-functional NETs incl lung,PMID:26703889
NEC_MERKEL,,KRT20,biomarker,,,,,,,,Merkel cell lineage — CK20 (KRT20)-positive perinuclear dot-like IHC characteristic,PMID:39841326
NEC_MERKEL,,CD274,biomarker,,,,,,,,PD-L1 expression — predictive for avelumab response,PMID:27093365
NEC_MERKEL,,CHGA,biomarker,,,,,,,,Chromogranin A — NE lineage; diffuse in MEC,
NEC_MERKEL,,SYP,biomarker,,,,,,,,Synaptophysin — NE lineage,
NEC_MERKEL,,CD274,target,avelumab,antibody,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,metastatic Merkel cell carcinoma,Anti-PD-L1 (CD274) — JAVELIN Merkel 200; approved 2017; first MCC IO approval,PMID:27093365
NEC_MERKEL,,PDCD1,target,pembrolizumab,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,advanced MEC,Anti-PD1 — approved in first-line MEC,PMID:30726175
NEC_MERKEL,,PDCD1,target,nivolumab + ipilimumab,antibody,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,advanced MEC,Combination IO — improved responses in IO-refractory subset,PMID:36450381
MTC,,RET,biomarker,,,,,,,,Germline (MEN2A/B) or somatic RET mutation — driver; gates selpercatinib/pralsetinib,PMID:25810047
MTC,,CALCA,biomarker,,,,,,,,Calcitonin — diagnostic + treatment-response serum marker,PMID:25810047
MTC,,CEACAM5,biomarker,,,,,,,,CEA — adjunct serum marker; prognostic when calcitonin elevated,PMID:25810047
MTC,,CHGA,biomarker,,,,,,,,Chromogranin A — NE lineage; universal in MTC,
MTC,,RET,target,selpercatinib,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,RET-mut metastatic MTC,Selective RET TKI — LIBRETTO-531; approved 2020,PMID:32846061
MTC,,RET,target,pralsetinib,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,RET-mut metastatic MTC,Selective RET TKI — approved 2020; ARROW trial,PMID:34118198
MTC,,VEGFA,target,cabozantinib,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,advanced metastatic MTC,Multi-TKI (incl RET) — approved pre-selective era; EXAM trial,PMID:23902240
MTC,,VEGFA,target,vandetanib,small_molecule,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,symptomatic advanced MTC,Multi-TKI — ZETA trial; first approved MTC-specific agent,PMID:22500115
NPC,,EBV_LMP1,biomarker,,,,,,,,EBV-encoded — near-universal in endemic NPC; distinguishes from HNSC,PMID:19663731
NPC,,EBV_BZLF1,biomarker,,,,,,,,Lytic-phase marker — EBV-reactivation axis,
NPC,,CD274,biomarker,,,,,,,,PD-L1 — elevated in NPC tumor + immune infiltrate; IO-sensitive,PMID:38887234
NPC,,PDCD1,target,toripalimab + gemcitabine/cisplatin,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,recurrent/metastatic NPC,JUPITER-02 — approved 2023 first-line; anti-PD1,PMID:38015220
NPC,,PDCD1,target,tislelizumab,antibody,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R NPC,RATIONALE-309 — approved in NPC 2023,PMID:37207654
NPC,,PDCD1,target,pembrolizumab,antibody,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R NPC,Basket approval PD-L1+ solid tumors; KEYNOTE-122,PMID:28837405
ACINIC,,BCL6,biomarker,,,,,,,,Translocation (ACIN) — MSA-B family marker; salivary acinic carcinoma,
ACINIC,,DOG1,biomarker,,,,,,,,Anoctamin 1 — distinctive IHC for acinic cell carcinoma,PMID:26464669
ACINIC,,NR4A3,biomarker,,,,,,,,HTN3-MSANTD3 fusion → NR4A3 overexpression; diagnostic for ACC variant,PMID:36469101
ACINIC,,TYMS,target,carboplatin + paclitaxel,small_molecule,off_label,off_label,off_label,off-label follow-up; confirm rationale and alternatives,advanced acinic cell carcinoma,Rarely needed — mostly indolent; reserved for high-grade transformed variant,
ADCC,,MYB,biomarker,,,,,,,,MYB-NFIB translocation — pathognomonic for adenoid cystic carcinoma (~60%),PMID:19841262
ADCC,,NFIB,biomarker,,,,,,,,MYB-NFIB fusion — more rarely MYBL1-NFIB,PMID:19841262
ADCC,,NOTCH1,biomarker,,,,,,,,Recurrent activating mutation — subset has aggressive phenotype + NOTCH-inhibitor rationale,PMID:27870570
ADCC,,KIT,biomarker,,,,,,,,Near-universal expression — historically imatinib trialed (largely negative),PMID:16757202
ADCC,,NOTCH1,target,brontictuzumab,antibody,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,NOTCH1-mut ADCC,Anti-NOTCH1 monoclonal — limited activity; high-toxicity,PMID:29726923
ADCC,,FGF2,target,lenvatinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,advanced ADCC,Multikinase TKI — modest activity in advanced ADCC,PMID:30939095
SARC_CHOR,,T,biomarker,,,,,,,,Brachyury (TBXT) — pathognomonic for chordoma; defining nuclear IHC,PMID:26099010
SARC_CHOR,,CDKN2A,biomarker,,,,,,,,Frequent homozygous deletion — prognostic,PMID:18071362
SARC_CHOR,,LYST,biomarker,,,,,,,,Recurrent loss — subset of chordoma,
SARC_CHOR,,EGFR,target,erlotinib / gefitinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,advanced chordoma,EGFR inhibitors — activity observed in subset; small series,PMID:24260133
SARC_CHOR,,PDGFRB,target,imatinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,advanced chordoma,Case reports + small series of durable responses in PDGFR-expressing chordoma,PMID:22331945
SARC_CHOR,,T,target,brachyury vaccine,vaccine,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,resectable chordoma,GI-6301 brachyury yeast vaccine — immunotherapy trials,PMID:33594772
SARC_CHON,,IDH1,biomarker,,,,,,,,Recurrent mutation in conventional chondrosarcoma — driver; potential ivosidenib-eligible,PMID:21598255
SARC_CHON,,IDH2,biomarker,,,,,,,,Recurrent mutation; complementary to IDH1; enasidenib rationale,PMID:21598255
SARC_CHON,,EXT1,biomarker,,,,,,,,Germline inactivation — hereditary multiple exostoses + secondary chondrosarcoma risk,PMID:34956317
SARC_CHON,,EXT2,biomarker,,,,,,,,Germline inactivation — hereditary multiple exostoses,PMID:34956317
SARC_CHON,,COL2A1,biomarker,,,,,,,,Mutation in small subset; cartilage-lineage driver in hereditary enchondromatosis,PMID:23770606
SARC_CHON,,HEY1,biomarker,,,,,,,,HEY1-NCOA2 fusion — defining for mesenchymal chondrosarcoma variant,PMID:41867924
SARC_CHON,,IDH1,target,ivosidenib,small_molecule,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,IDH1-mut advanced chondrosarcoma,Selective IDH1 inhibitor — activity in IDH1-R132 chondrosarcoma subset,PMID:32208957
SARC_CHON,,VEGFA,target,pazopanib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,advanced chondrosarcoma,VEGFR multi-TKI — modest PFS benefit; pan-sarcoma data,PMID:31331701
BL,,MYC,biomarker,,,,,,,,"Defining oncogene — t(8;14) IGH-MYC (~80%), t(2;8) or t(8;22) variants; drives aggressive proliferation",PMID:16760443
BL,,MS4A1,biomarker,,,,,,,,CD20 — B-cell lineage; rituximab target,PMID:11807147
BL,,CD79A,biomarker,,,,,,,,B-cell receptor — BCR pathway component,
BL,,BCL6,biomarker,,,,,,,,Germinal-center B-cell transcription factor — Burkitt cell of origin,
BL,,TP53,biomarker,,,,,,,,Frequently mutated (~40%); high-risk in HIV-associated BL,PMID:22343534
BL,,MS4A1,target,rituximab,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,BL (DA-EPOCH-R),Anti-CD20 — standard of care with DA-EPOCH chemo backbone,PMID:24224624
BL,,CD19,target,tisagenlecleucel,CAR-T,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,R/R BL (pediatric),CD19 CAR-T — pediatric R/R BL activity in JULIET / ELIANA follow-ups,PMID:29385370
BL,,CD22,target,inotuzumab ozogamicin,ADC,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,R/R BL,CD22 ADC — activity in R/R BCR signaling B-cell lymphomas including BL,PMID:27292104
FL,,MS4A1,biomarker,,,,,,,,CD20 — germinal-center B-cell; anti-CD20 backbone of FL therapy,PMID:12652459
FL,,BCL2,biomarker,,,,,,,,t(14;18) IGH-BCL2 (~85%) — defining cytogenetic — anti-apoptotic driver,PMID:6093263
FL,,BCL6,biomarker,,,,,,,,Germinal-center TF; retained in FL vs lost in transformed aggressive variants,PMID:21988858
FL,,CD10,biomarker,,,,,,,,MME — germinal-center marker; differentiates FL from other B-NHLs,PMID:21988858
FL,,EZH2,biomarker,,,,,,,,Gain-of-function mutations (~25%); tazemetostat-sensitive subset,PMID:20081860
FL,,MS4A1,target,rituximab,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,FL (first-line maintenance + R/R),"Anti-CD20 — R-bendamustine / R-CHOP backbone, rituximab maintenance extends PFS",PMID:21176949
FL,,MS4A1,target,obinutuzumab,antibody,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,FL (R/R rituximab-refractory),Type-2 anti-CD20 — GADOLIN trial in rituximab-refractory FL,PMID:27345636
FL,,EZH2,target,tazemetostat,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R EZH2-mutant FL,EZH2 inhibitor — approved 2020; response enriched in EZH2-mutant subset,PMID:33035457
FL,,MS4A1,target,mosunetuzumab,bispecific,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R FL (≥2 prior lines),CD20xCD3 bispecific — approved 2022; GO29781 trial,PMID:35803286
FL,,MS4A1,target,epcoritamab,bispecific,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R FL,CD20xCD3 bispecific — EPCORE NHL-1 trial,PMID:38889737
FL,,CD19,target,axicabtagene ciloleucel (axi-cel),CAR-T,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R FL,CD19 CAR-T — ZUMA-5 trial; approved 2021,PMID:34895487
FL,,CD19,target,lisocabtagene maraleucel (liso-cel),CAR-T,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R FL,CD19 CAR-T — TRANSCEND FL trial,PMID:38830991
HCL,,BRAF,biomarker,,,,,,,,V600E mutation — pathognomonic for classical HCL; ~100% of cases,PMID:21663470
HCL,,CD20,biomarker,,,,,,,,Strong B-cell surface expression — rituximab target,PMID:29742076
HCL,,CD22,biomarker,,,,,,,,B-cell surface — moxetumomab pasudotox target,PMID:30030507
HCL,,CD25,biomarker,,,,,,,,IL2RA — characteristic of classical HCL (vs HCL-v which is CD25-),PMID:29742076
HCL,,BRAF,target,vemurafenib,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R classical HCL,BRAF V600E inhibitor — FDA approved 2024 for R/R HCL after purine analogs,PMID:26352686
HCL,,BRAF,target,dabrafenib + trametinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,R/R HCL,BRAF + MEK combo — clinical trial data in purine-analog refractory cases,PMID:36108341
HCL,,CD22,target,moxetumomab pasudotox,ADC,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R classical HCL,CD22 immunotoxin — approved 2018 for multiply-relapsed HCL,PMID:30030507
CML,,BCR,biomarker,,,,,,,,BCR-ABL1 fusion — t(9;22) Philadelphia chromosome; pathognomonic for CML,PMID:39093014
CML,,ABL1,biomarker,,,,,,,,Kinase domain of BCR-ABL1 fusion — T315I mutation confers resistance to 1st/2nd-gen TKIs,PMID:24180494
CML,,ABL1,target,imatinib,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,CML chronic phase,First-gen BCR-ABL TKI — first-line standard since 2001; IRIS trial,PMID:12637609
CML,,ABL1,target,dasatinib,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,CML first-line or imatinib-resistant,Second-gen BCR-ABL TKI — DASISION trial,PMID:20525993
CML,,ABL1,target,nilotinib,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,CML first-line or imatinib-resistant,Second-gen BCR-ABL TKI — ENESTnd trial,PMID:20525993
CML,,ABL1,target,bosutinib,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,CML R/R or intolerant to imatinib,Second-gen BCR-ABL TKI — approved 2012,PMID:38484432
CML,,ABL1,target,ponatinib,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,T315I-mutant or multi-TKI-refractory CML,Third-gen BCR-ABL TKI — only approved agent with T315I activity,PMID:29567798
CML,,ABL1,target,asciminib,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R CML including T315I,STAMP inhibitor — myristoyl-pocket allosteric inhibitor; approved 2021,PMID:36717654
SCLC,,DLL3,biomarker,,,,,,,,NOTCH ligand — overexpressed on SCLC; low in normal tissues except testis/brain,PMID:40699376
SCLC,,ASCL1,biomarker,,,,,,,,Subtype-defining TF — SCLC-A predominant subtype (Rudin 2019),PMID:30926931
SCLC,,NEUROD1,biomarker,,,,,,,,Subtype-defining TF — SCLC-N subtype,PMID:30926931
SCLC,,POU2F3,biomarker,,,,,,,,Subtype-defining TF — SCLC-P tuft-cell-like variant,PMID:30926931
SCLC,,YAP1,biomarker,,,,,,,,Subtype-defining TF — SCLC-Y inflammatory variant,PMID:30926931
SCLC,,TP53,biomarker,,,,,,,,Near-universal loss (~90%) — smoker-associated LoF,PMID:26168399
SCLC,,RB1,biomarker,,,,,,,,Near-universal loss (~90%) alongside TP53 — biallelic inactivation defines SCLC,PMID:26168399
SCLC,,DLL3,target,tarlatamab,bispecific,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R SCLC (≥2 prior lines),DLL3xCD3 bispecific — approved 2024; DeLLphi-301 trial,PMID:37861218
SCLC,,SLFN11,target,lurbinectedin,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R SCLC,Minor-groove DNA binder / oncogenic-transcription inhibitor; SLFN11-high predicts response — accelerated approval 2020,PMID:32224306
SCLC,,TOP1,target,topotecan,small_molecule,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,R/R SCLC,TOP1 inhibitor — standard second-line SCLC chemo,PMID:17135646
SCLC,,CD274,target,atezolizumab,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,ES-SCLC first-line (+ chemo),Anti-PD-L1 — IMpower133; first chemo-IO approval in SCLC,PMID:30280641
SCLC,,CD274,target,durvalumab,antibody,approved,approved_standard,standard_or_frontline,confirm indication and line of therapy,ES-SCLC first-line (+ chemo),Anti-PD-L1 — CASPIAN trial,PMID:31590988
T_ALL,,CD7,biomarker,,,,,,,,T-cell surface — broadly expressed on T-ALL blasts; CAR-T target,PMID:34324392
T_ALL,,NOTCH1,biomarker,,,,,,,,Activating mutation (~60%) — HES1/MYC axis driver,PMID:15472075
T_ALL,,FBXW7,biomarker,,,,,,,,Co-occurs with NOTCH1 — sensitizes to γ-secretase inhibitors in preclinical,PMID:17646408
T_ALL,,TP53,biomarker,,,,,,,,Loss-of-function — high-risk relapsed T-ALL,PMID:38848537
T_ALL,,CD7,target,WU-CART-007,CAR-T,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,R/R T-ALL,Allogeneic CD7 CAR-T — early-phase data in R/R T-ALL,PMID:34324392
T_ALL,,DCK,target,nelarabine,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R T-ALL,Ara-G prodrug activated by deoxycytidine kinase (DCK); selectively toxic to T-lineage blasts — approved 2005,PMID:37389830
T_ALL,,CD38,target,daratumumab,antibody,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,R/R T-ALL (CD38+),Anti-CD38 — activity in CD38+ T-ALL per investigator trials,PMID:35592935
CTCL,,CD4,biomarker,,,,,,,,Helper-T lineage; CTCL blasts are CD4+ CD26-,PMID:11167693
CTCL,,DPP4,biomarker,,,,,,,,CD26 loss on CTCL blasts is diagnostic,PMID:11167693
CTCL,,PTK7,biomarker,,,,,,,,Overexpressed on Sézary cells — cofetuzumab pelidotin target,
CTCL,,CCR4,biomarker,,,,,,,,Elevated on CTCL blasts — mogamulizumab target,PMID:30100375
CTCL,,TNFRSF8,biomarker,,,,,,,,"CD30 — positive in ~50% CTCL cases, defines BV-eligible subset",PMID:28600132
CTCL,,CCR4,target,mogamulizumab,antibody,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R mycosis fungoides / Sézary,Anti-CCR4 — approved 2018; MAVORIC trial,PMID:30100375
CTCL,,TNFRSF8,target,brentuximab vedotin,ADC,approved,approved_indication_matched,approved_biomarker_matched,confirm biomarker/indication-specific eligibility,CD30+ CTCL,CD30 MMAE ADC — approved 2017; ALCANZA trial,PMID:28600132
CTCL,,HDAC1,target,romidepsin,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R CTCL,Class-1 HDAC inhibitor — approved 2009,PMID:20697094
CTCL,,HDAC1,target,vorinostat,small_molecule,approved,approved_later_line,later_line_approved,confirm prior therapies and indication-specific eligibility,R/R CTCL,Pan-HDAC inhibitor — approved 2006,PMID:17577020
SARC,MPNST,NF1,biomarker,,,,,,,,Biallelic NF1 loss drives constitutive RAS/MAPK signaling in MPNST (up to 50% NF1-associated; sporadic cases also NF1-null),PMID:29118384
SARC,MPNST,CDKN2A,biomarker,,,,,,,,CDKN2A/B loss near-obligate in MPNST progression; marker of malignant transformation from plexiform NF,PMID:29118384
SARC,MPNST,CDKN2B,biomarker,,,,,,,,Co-deleted with CDKN2A in MPNST,PMID:29118384
SARC,MPNST,TP53,biomarker,,,,,,,,TP53 inactivation frequent in high-grade MPNST,PMID:29118384
SARC,MPNST,SUZ12,biomarker,,,,,,,,PRC2 loss-of-function (SUZ12/EED) yields global H3K27me3 loss — diagnostically useful IHC correlate,PMID:32666581
SARC,MPNST,EED,biomarker,,,,,,,,PRC2 loss-of-function partner of SUZ12 — global H3K27me3 loss,PMID:32666581
SARC,MPNST,SMARCB1,biomarker,,,,,,,,SMARCB1 loss in a subset of MPNST (epithelioid variant); overlaps with epithelioid sarcoma biology,PMID:37305741
SARC,MPNST,SOX10,biomarker,,,,,,,,Schwann-cell lineage confirmation — frequently retained in MPNST despite differentiation drift,PMID:23929265
SARC,MPNST,S100B,biomarker,,,,,,,,Schwann-cell lineage marker; loss often accompanies high-grade / dedifferentiated MPNST,
SARC,MPNST,MEK1,target,trametinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,unresectable/metastatic NF1-associated MPNST,RAS-pathway dependency from NF1 loss; SARC031 trial investigating trametinib ± SHP2i,PMID:33032988
SARC,MPNST,MEK1,target,selumetinib,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,NF1-associated MPNST (investigational),FDA-approved for inoperable plexiform NF (the MPNST precursor); extending into MPNST trials,PMID:32187457
SARC,MPNST,MDM2,target,brigimadlin (BI 907828),small_molecule,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,MDM2-amplified TP53-retained MPNST,MDM2 inhibition where TP53 wild-type preserved,PMID:38214149
SARC,MPNST,EZH2,target,tazemetostat,small_molecule,phase_2,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,PRC2-null / SMARCB1-null MPNST,Synthetic lethal with PRC2 loss; FDA-approved for epithelioid sarcoma (SMARCB1-null) precedent,PMID:33035459
SARC,MPNST,PTPN11,target,SHP2 inhibitors (trials),small_molecule,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,RAS-driven MPNST (MEK-combo trials),SHP2 inhibition as MEK-resistance mitigator,PMID:33032988
SARC,MPNST,BRD4,target,BET inhibitors (trials),small_molecule,phase_1,trial_follow_up,clinical_trial,clinical-trial follow-up; not default standard,MPNST (preclinical / early-phase),BRD4 dependency in PRC2-null contexts — synergy with MEK inhibition,PMID:25119042
BCC,,SMO,target,vismodegib,small_molecule,approved,approved_standard,standard_or_frontline,confirm locally-advanced or metastatic eligibility,locally advanced / metastatic BCC,Hedgehog SMO inhibitor; first approved targeted therapy for advanced BCC,PMID:22670903
BCC,,SMO,target,sonidegib,small_molecule,approved,approved_indication_matched,standard_or_frontline,confirm locally-advanced eligibility,locally advanced BCC,Second SMO inhibitor for advanced BCC,PMID:31545507
BCC,,PTCH1,biomarker,,,,,,,,Hedgehog-pathway tumor suppressor; loss drives constitutive SMO/GLI signaling in BCC,PMID:33997165
cSCC,,PDCD1,target,cemiplimab,antibody,approved,approved_standard,standard_or_frontline,confirm advanced/unresectable eligibility,advanced / metastatic cSCC,Anti-PD-1; high response in UV-hypermutated cSCC,PMID:29863979
cSCC,,CD274,biomarker,,,,,,,,PD-L1 expression; UV-driven high TMB underlies immune-checkpoint sensitivity,PMID:29863979
GBC,,ERBB2,target,trastuzumab,antibody,phase_2,investigational_biomarker_matched,later_line_or_investigational,confirm HER2 amplification/overexpression,HER2+ gallbladder / biliary,HER2 amplified in a gallbladder subset; basket-trial activity (MyPathway),PMID:34339623
CRANIO,papillary,BRAF,target,dabrafenib+trametinib,small_molecule,phase_2,investigational_biomarker_matched,later_line_or_investigational,confirm BRAF V600E (papillary CP),BRAF V600E papillary craniopharyngioma,BRAF/MEK inhibition shrinks papillary CP; near-universal BRAF V600E,PMID:36546659
CRANIO,adamantinomatous,CTNNB1,biomarker,,,,,,,,Beta-catenin activating mutation defines adamantinomatous craniopharyngioma,PMID:28859336
DIPG,,H3F3A,biomarker,,,,,,,,Histone H3.3 K27M is the defining alteration of diffuse midline glioma,PMID:22286216
DIPG,,ACVR1,biomarker,,,,,,,,Recurrent ACVR1 activating mutation in a DIPG subset,PMID:24705250
EPN,,ZFTA,biomarker,,,,,,,,ZFTA (C11orf95)-RELA fusion defines supratentorial ependymoma,PMID:24553141
SARC,well_differentiated_liposarcoma,MDM2,biomarker,,,,,,,,12q13-15 amplification — diagnostic for WDLPS (distinguishes atypical lipomatous tumor / WDLPS from benign lipoma),PMID:16160477
SARC,well_differentiated_liposarcoma,CDK4,biomarker,,,,,,,,Co-amplified with MDM2 on the 12q amplicon; supports WDLPS diagnosis,PMID:16160477
SARC,well_differentiated_liposarcoma,HMGA2,biomarker,,,,,,,,12q amplicon lipogenic-lineage marker in WDLPS/DDLPS,PMID:18160213
ALCL,,TNFRSF8,biomarker,,,,,,,systemic ALCL,CD30 (TNFRSF8) uniformly expressed in ALCL — defining IHC biomarker and anti-CD30 ADC target,PMID:22614995
ALCL,,TNFRSF8,target,brentuximab vedotin,ADC,approved,approved_standard,frontline_and_relapsed,CD30+ (universal in sALCL),systemic ALCL,"Anti-CD30 ADC; approved for sALCL (frontline BV-CHP, ECHELON-2; R/R per Pro 2012)",PMID:22614995
ALCL,ALK-positive,ALK,target,crizotinib,ALK-inhibitor,phase_2,investigational_biomarker_matched,relapsed,ALK+ (NPM1-ALK),ALK+ ALCL,ALK TKI active in ALK+ ALCL (NPM1-ALK),PMID:21345110
MENINGIOMA,,NF2,biomarker,,,,,,,,Most common driver (22q/NF2 loss); sporadic and NF2-syndrome meningiomas,
MENINGIOMA,,SSTR2,biomarker,,,,,,,,Somatostatin receptor 2 — near-universal; basis of 68Ga-DOTATATE PET imaging,
MENINGIOMA,,PGR,biomarker,,,,,,,,Progesterone receptor — expressed in most grade I; prognostic,
MENINGIOMA,,SSTR2,target,177Lu-DOTATATE,radioligand,phase_2,investigational_biomarker_matched,later_line_or_investigational,confirm SSTR2 expression (DOTATATE-PET-avid),progressive/refractory meningioma,SSTR2-directed peptide receptor radionuclide therapy — investigational for surgery/RT-refractory disease,
CHOROID_PLEXUS,,TP53,biomarker,,,,,,,,TP53 mutation — strong Li-Fraumeni association in choroid plexus carcinoma; prompts germline testing,
CHOROID_PLEXUS,,TTR,biomarker,,,,,,,,Transthyretin — definitive choroid-plexus differentiation marker (diagnostic IHC),
